hotel_id,city,name,address,postalcode
1689,Tilton,Rodeway Inn,788 Laconia Rd,3276
1690,Titusville,Caboose Motel,407 S Perry St,16354
1691,Titusville,Three Oaks Motel,707 S Hopkins Ave,32780
1692,Tokeland,Tokeland Hotel,100 Hotel Rd,98590
1693,Tolleson,Best Western Tolleson Hotel,8421 W Mcdowell Rd,85353
1694,Tomah,Best Western Tomah Hotel,1017 E McCoy Blvd,54660
1695,Tomah,Hampton Inn Tomah,219 Buan Ave,54660
1696,Topping,Pilot House Inn,2737 Greys Point Rd,23169
1697,Tracy,Best Western Luxury Inn,811 Clover Rd,95376
1698,Tracy,Fairfield Inn Tracy,2410 Naglee Rd,95304
1699,Traverse City,Comfort Inn Traverse City,460 Munson Ave,49686
1700,Trinidad,Days Inn & Suites Trinidad,900 W Adams St,81082-3616
1701,Troy,Comfort Suites,1800 Towne Park Dr,45373
1702,Troy,Quality Inn Troy,1375 W State Route 55,45373
1703,Truro,Hostelling International Truro,111 N. Pamet Rd,2666
1704,Tualatin,Century Hotel,8185 Sw Tualatin Sherwood Rd,97062
1705,Tucson,Flamingo Suites,401 W Lavery Ln,85704
1706,Tullahoma,Baymont Inn Suites - Tullahoma,2113 N Jackson St,37388
1707,Tulsa,Comfort Inn Midtown,4530 E Skelly Dr,74135
1708,Tulsa,Desert Hills Motel,5220 E 11th St,74112
1709,Tulsa,Economy Inn,5609 W Skelly Dr,74107
1710,Tulsa,Hampton Inn & Suites Tulsa South-bixby,8220 E Regal Pl,74133
1711,Tulsa,Holiday Inn Express Tulsa-Woodland Hills,9010 E 71st St,74133
1712,Tulsa,Renaissance Tulsa Hotel & Convention Center,6808 South 107th East Avenue,74133
1713,Tulsa,Sleep Inn & Suites Central/I-44,8021 E 33rd St,74145
1714,Tupelo,Best Western Plus Tupelo Inn & Suites,3158 N Gloster St,38804
1715,Tupelo,Holiday Inn Express & Suites Tupelo,1612 McClure Cv,38804
1716,Tupper Lake,Tupper Lake Motel,255 Park St,12986
1717,Twentynine Palms,Best Western Gardens Hotel At Joshua Tree National Park,71487 Twentynine Palms Hwy,92277
1718,Twin Mountain,Carroll Motel Cottages,73 Route 3 S,3595
1719,Tybee Island,Royal Palm Motel,909 Butler Ave,31328
1720,Tyler,Fairfield Inn Suites Tyler,1945 W Southwest Loop 323,75701
1721,Tyler,Hawthorn Suites By Wyndham Tyler,3303 Troup Hwy,75701
1722,Tyler,Sleep Inn Suites Tyler South,5555 Donnybrook Ave,75703
1723,Ukiah,Best Western Orchard Inn,555 S Orchard Ave,95482
1724,Union City,Hampton Inn Union City,31040 Alvarado Niles Rd,94587
1725,Union Dale,The Herrick Lodge,9207 State Route 171,18470
1726,Urbana,Hampton Inn Champaign Urbana,1200 W University Ave,61801
1727,Urbana,Ramada Urbana/champaign,902 W Killarney St,61801
1728,Urbana,Urbana Inn & Suites,5369 Hutton Dr,52345
1729,Urbana,Urbana Landmark Hotel,210 S Race St,61801
1730,Vail,Austria Haus Hotel,242 E Meadow Dr,81657
1731,Vail,Vail Racquet Club Mountain Resort,4695 Racquet Club Dr,81657
1732,Valencia,Best Western-valencia Inn,27413 Wayne Mills Pl,91355
1733,Valencia,Hyatt Regency-valencia,24500 Town Center Dr,91355
1734,Vallejo,Best Western Inn & Suites At Discovery Kingdom,1596 Fairgrounds Dr,94589
1735,Van Buren,Sleep Inn & Suites Van Buren,1633 N 12th Ct,72956
1736,Vancouver,Hampton Inn Suites PortlandVancouver,315 SE Olympia Dr,98684
1737,Vancouver,Residence Inn Portland North / Vancouver,8005 NE Parkway Dr,98662
1738,Vandalia,Super 8 Vandalia/dayton International Airport,550 E National Rd,45377
1739,Verona,Inn At Turning Stone Casino,5558 W Main St,13478
1740,Vicksburg,Econo Lodge,3959 Clay St,39183
1741,Victor,Hampton Inn & Suites Rochester/Victor,7637 New York State Route 96,14564
1742,Vienna,Residence Inn Tysons Corner,8616 Westwood Center Dr,22182-2214
1743,Vineland,EconoLodge,998 W Landis Ave,8360
1744,Vinton,Best Western Casino Inn,2466 Toomey Rd,70668
1745,Virginia Beach,Best Western Plus Virginia Beach,2809 Atlantic Ave,23451
1746,Virginia Beach,Comfort Inn Suites Virginia Beach Oceanfront,2015 Atlantic Ave,23451
1747,Virginia Beach,Fairfield Inn and Suites by Marriott Virginia Beach Oceanfront,1901 Atlantic Avenue,23451
1748,Virginia Beach,Hampton Inn Norfolk/Virginia Beach,5793 Greenwich Rd,23462
1749,Virginia Beach,Homewood Suites by Hilton Virginia Beach/Norfolk Airport,5733 Cleveland St,23462
1750,Virginia Beach,La Quinta Inn Norfolk Virginia Beach,192 Newtown Rd,23462
1751,Virginia Beach,Magnuson Hotel Norfolk Airport,5708 Northampton Blvd,23455
1752,Virginia Beach,Ocean Sands Resort,2207 Atlantic Ave,23451
1753,Virginia Beach,SpringHill Suites by Marriott Virginia Beach Oceanfront,901 Atlantic Avenue,23451
1754,Virginia Beach,Virginia Beach Resort Hotel Conference Center,2800 Shore Dr,23451
1755,Virginia Beach,WoodSpring Suites Virginia Beach,4800 Alicia Dr,23462
1756,Vista,Sonoran Suites of San Diego,1850 Thibodo Rd,92081-7563
1757,Waco,Quality Inn Suites Near University,2410 S New Rd,76711
1758,Waldorf,Residence Inn By Marriott Waldorf,3020 Technology Pl,20601
1759,Wall,Sunshine Inn,608 Main St,57790
1760,Walla Walla,BEST WESTERN PLUS Walla Walla Suites Inn,7 E Oak St,99362
1761,Walla Walla,Quality Inn Suites,520 N 2nd Ave,99362
1762,Wallace,The Stardust Motel,410 Pine St,83873
1763,Walterboro,Best Western Of Walterboro,1428 Sniders Hwy,29488
1764,Waltham,Crescent Suites & Hotel,287 Crescent St,2453
1765,Wapakoneta,Best Western Wapakoneta Inn,1008 Lunar Dr,45895
1766,Warner Robins,Comfort Suites,3101 Watson Blvd,31093
1767,Warner Robins,La Quinta Inn Suites Warner Robins - Robins AFB,4080 Watson Blvd,31093
1768,Washington,America's Best Value Inn,1385 W Chestnut St,15301
1769,Washington,Comfort Inn & Suites,2110 N Franklin Dr,15301
1770,Watertown,Best Western Ramkota Hotel,1901 9th Ave SW,57201
1771,Watertown,Rodeway Inn,652 Arsenal St,13601
1772,Waterville Valley,Best Western Silver Fox Inn,70 Packard's Rd,3215
1773,Watkins Glen,Budget Inn,435 S Franklin St,14891
1774,Wauchula,Tropicana Motel,1211 Us Highway 17 N,33873
1775,Weatherford,Americas Best Value Inn-weatherford,2016 W Eagle Rd,73096
1776,Webster,Holiday Inn Express & Suites Houston Space Ctr - Clear Lake,900 Rogers St,77598
1777,Weedsport,Rodeway Inn,2709 Erie Dr,13166
1778,Welches,Whispering Woods Resort,67800 E Nicklaus Way,97067
1779,West Branch,Quality Inn,2980 Cook Rd,48661
1780,West Chester,Hotel Warner,120 N High St,19380
1781,West Des Moines,Hampton Inn Suites West Des Moines/SW Mall Area,6160 Mills Civic Pkwy,50266
1782,West Fargo,Element Fargo,925 19th Ave E,58078
1783,West Hollywood,The London West Hollywood,1020 N San Vicente Blvd,90069
1784,West Hollywood,The London West Hollywood at Beverly Hills,1020 North San Vicente Boulevard,90069-3802
1785,West Memphis,Relax Inn,2407 S Service Rd,72301
1786,West Middlesex,Park Inn By Radisson Sharon,3377 New Castle Rd,16159
1787,West Palm Beach,Hampton Inn West Palm Beach Central Airport,1601 Worthington Rd,33409
1788,West Palm Beach,Hotel Evernia,609 Evernia St,33401
1789,West Palm Beach,Hyatt Place West Palm Beach/Downtown,295 Lakeview Ave,33401
1790,West Springfield,Best Western Springfield West Inn,429 Riverdale St,1089
1791,West Springfield,Sunset Motel,13825 Ridge Rd,16443
1792,Westbury,Courtyard by Marriott Westbury Long Island,1800 Privado Road,11590
1793,Westbury,Red Roof Plus+ Long Island-garden City,699 Dibblee Dr,11590
1794,Westfield,BEST WESTERN Westfield Inn,435 North Ave W,7090
1795,Westfield,Theater Motel,7592 E Route 20,14787
1796,Westmont,Clubhouse Oakbrook Inn & Suites,630 Pasquinelli Dr,60559
1797,Westport,Harbor Resort,871 E Neddy Rose Dr,98595
1798,Westport,The Westport Inn,1595 Post Rd E,6880
1799,Wheelersburg,Comfort Inn,8226 Ohio River Rd,45694
1800,Wheelersburg,Days Inn Wheelersburg Portsmouth,8340 Ohio River Rd,45694
1801,Whippany,Hyatt House Parsippany/Whippany,1 Ridgedale Ave N,7981
1802,White Haven,Econo Lodge Inn & Suites,981 State Route 940,18661
1803,White House,Holiday Inn Express White House,206 Knight Cir,37188
1804,Wichita,Best Western Governors Inn & Suites,4742 S Emporia St,67216-1771
1805,Wichita,Hilton Garden Inn Wichita,2041 N Bradley Fair Pkwy,67206
1806,Wichita Falls,Comfort Inn,1317 Kenley Ave,76306
1807,Wickenburg,My Place Suites,401 W Apache St,85390
1808,Wilbraham,Wilbraham Inn,2009 Boston Rd,1095
1809,Wilburton,Hiway Inn Express,605 W Main St,74578
1810,Williams,Rodeway Inn Suites Downtowner-Rte 66,201 E Route 66,86046
1811,Williamsburg,"Bluegreen Parkside Williamsburg, Ascend Resort Collection",1827 Merrimac Trail,23185
1812,Williamsburg,"Bluegreen Vacations Patrick Henry Sqr, Ascend Resort Collection",249 York Street,23185
1813,Williamsburg,Hampton Inn and Suites Williamsburg-Central,718 Bypass Road,23185
1814,Williamsburg,Hilton Garden Inn Williamsburg,1624 Richmond Road,23185
1815,Williamsport,"Red Roof Inn Hagerstown Williamsport,",310 E Potomac St,21795
1816,Williston,Best Western Plus Williston Hotel & Suites,4201 4th Ave West,58801
1817,Willits,Pine Cone Motel,1350 S Main St,95490
1818,Wilmington,Best Western Plus Wilmington/Carolina Beach,5600 Carolina Beach Rd,28412
1819,Winchester,Comfort Inn,1601 Martinsburg Pike,22603
1820,Winchester,Hilton Garden Inn Winchester,120 Wingate Dr,22601
1821,Windham,Cave Mountain Motel,10978 State Route 23,12496
1822,Windsor,Holiday Inn Express Windsor Sonoma Wine Country,8865 Conde Ln,95492
1823,Winfield,Liberty Inn,601 W 9th Ave,67156
1824,Winnfield,The Winnfield Lodge,700 W Court St,71483
1825,Wisconsin Dells,Alakai Hotel & Suites,1030 Wisconsin Dells Pkwy,53965
1826,Wisconsin Dells,Baker's Sunset Bay Resort,921 Canyon Rd,53965
1827,Wisconsin Dells,Best Western Ambassador Inn & Suites,610 S Frontage Rd,53965
1828,Wisconsin Dells,Deer Trail Motel,1234 River Rd,53965
1829,Wisconsin Dells,Diamond Hotel,1630 Wisconsin Dells Pkwy,53965
1830,Wisconsin Dells,Indian Trail Motel,1013 Broadway,53965
1831,Wisconsin Dells,Top Hat Motel,812 River Rd,53965
1832,Wisconsin Dells,Trails End Motel,1116 Broadway,53965
1833,Wisconsin Dells,Wilderness On The Lake,350 E Hiawatha Dr,53965
1834,Woburn,Courtyard Boston Woburn/Boston North,700 Unicorn Park Dr,1801
1835,Woodbridge,Hampton Inn Potomac Mills/Woodbridge,1240 Annapolis Way,22191
1836,Woodstock,Best Western-woodstock Inn,990 Lake Ave,60098
1837,Woodstock,Hampton Inn & Suites Woodstock Va,1150 Motel Dr,22664
1838,Worland,Comfort Inn,100 N Road 11,82401
1839,Wytheville,Budget Host Inn,705 Chapman Rd,24382
1840,Wytheville,Comfort Inn,2594 E Lee Hwy,24382
1841,Wytheville,Days Inn - Wytheville,150 Malin Dr,24382
1842,Wytheville,Quality Inn Suites,2015 E Main St,24382
1843,Wytheville,Super 8-wytheville,130 Nye Cir,24382
1844,Yachats,Fireside Motel,1881 Highway 101 N,97498
1845,Yakutat,Yakutat Lodge,111 Airport Rd,99689
1846,Yellow Springs,Mills Park Hotel,321 Xenia Ave,45387
1847,York,Motel 6 York North,125 Arsenal Rd,17404
1848,Youngstown,Red Roof Inn Boardman,1051 Tiffany S,44514
1849,Youngstown,Rodeway Inn,4250 Belmont Ave,44505
1850,Yountville,Bardessono,6526 Yount St,94599
1851,Yuba City,Best Western Yuba City Inn,894 W Onstott Frontage Rd,95991
1852,Yuma,Arizona Inn Suites,2655 S 4th Ave,85364
1853,Yuma,Hilton Garden Inn Yuma Pivot Point,310 N Madison Ave,85364
